transaction_id,timestamp,source_account_id,dest_account_id,amount,transaction_type,channel,location_id,scenario_id
TXN3F63310E,2026-09-12T01:41:56.752850,MULB51CDAC8,MUL76038E65,112575.39,UPI,net_banking,S03,SCND817CB83
TXN410DB4BA,2026-09-12T02:37:56.752850,MUL76038E65,MULFF16B0F3,99941.91,NEFT,mobile,P03,SCND817CB83
TXN97DCA909,2026-09-12T06:31:01.861345,VICFB5260EA,MUL54244569,25176.89,NEFT,net_banking,D02,SCN4EDDFAC8
TXN14D298CF,2026-09-12T10:45:21.558525,VIC3190256D,MUL6389C9E8,93425.15,NEFT,mobile,M04,SCN87D16BA2
TXN18C59CA0,2026-09-12T15:58:49.009793,VICEF199FC7,MUL0A58B87F,51972.86,UPI,mobile,M03,SCNC9BB24CD
TXNB7B2E06D,2026-09-12T23:36:11.094813,VIC45355B70,MULF60AD500,88625.82,NEFT,mobile,A04,SCN705D93D1
TXNB4866D30,2026-09-13T00:23:11.094813,MULF60AD500,MULE70EDA5F,82584.8,NEFT,net_banking,V02,SCN705D93D1
TXN50CA02CA,2026-09-13T01:19:11.094813,MULE70EDA5F,MUL362BD4A2,75448.6,IMPS,net_banking,D03,SCN705D93D1
TXN29D476A8,2026-09-13T06:22:48.455358,VICE20BCAC0,MULDCD1269A,76304.52,NEFT,net_banking,A02,SCNEC60C886
TXN209CCBBB,2026-09-13T07:22:48.455358,MULDCD1269A,MUL7353EFB3,72407.19,IMPS,net_banking,V02,SCNEC60C886
TXND20B7194,2026-09-12T21:09:29.270562,VIC44448B52,MUL2473F156,17278.74,IMPS,mobile,V01,SCN32E7C87A
TXN1E5FD1DA,2026-09-12T21:44:29.270562,VICF2EA6003,MUL2473F156,17278.74,IMPS,mobile,V02,SCN32E7C87A
TXN394302B6,2026-09-12T22:36:29.270562,VIC534FF5F2,MUL2473F156,17278.74,IMPS,net_banking,V02,SCN32E7C87A
TXN044C5C17,2026-09-12T22:26:29.270562,VICA3322CE2,MUL2473F156,17278.74,UPI,mobile,V03,SCN32E7C87A
TXN3F3BE0BC,2026-09-13T00:30:26.329790,MUL2473F156,MUL60E052F0,59638.36,UPI,mobile,V02,SCN32E7C87A
TXNB08BC57F,2026-09-13T00:17:28.728773,VICCDDF1667,MUL611E60BB,27589.06,IMPS,mobile,B02,SCN7423D3B8
TXNFE059540,2026-09-13T00:57:28.728773,VICA519B2FF,MUL611E60BB,27589.06,UPI,net_banking,B03,SCN7423D3B8
TXN07AF1508,2026-09-13T01:17:28.728773,VIC38D4D81F,MUL611E60BB,27589.06,IMPS,mobile,B04,SCN7423D3B8
TXN5963B42E,2026-09-13T02:28:28.728773,VICD14AE39F,MUL611E60BB,27589.06,UPI,mobile,B03,SCN7423D3B8
TXN71B7FA77,2026-09-13T03:35:00.819762,MUL611E60BB,MULFC6DBBB2,95224.92,NEFT,net_banking,B03,SCN7423D3B8
TXNCC90699B,2026-09-13T13:40:09.271191,VIC4448242B,MUL7AF6951A,30328.71,IMPS,mobile,H03,SCN87651F2A
TXN1F42E8BF,2026-09-13T14:05:09.271191,VICB36216DE,MUL7AF6951A,30328.71,IMPS,mobile,H02,SCN87651F2A
TXNEE25AD0B,2026-09-13T14:13:09.271191,VICA290A516,MUL7AF6951A,30328.71,NEFT,mobile,H01,SCN87651F2A
TXN3CB50EBC,2026-09-13T15:49:57.214142,MUL7AF6951A,MULF9C191F4,78510.71,IMPS,net_banking,H02,SCN87651F2A
TXN50F6478C,2026-09-13T13:24:52.916074,VICE7F366F4,MULD891DF03,27206.4,NEFT,net_banking,A02,SCN581CF1DB
TXNEBB13BD8,2026-09-13T14:08:52.916074,VIC688CFE85,MULD891DF03,27206.4,IMPS,mobile,A03,SCN581CF1DB
TXNA966E71F,2026-09-13T14:56:52.916074,VICF9106B45,MULD891DF03,27206.4,IMPS,mobile,A04,SCN581CF1DB
TXN16BF1467,2026-09-13T15:07:52.916074,VICFBE5EDBC,MULD891DF03,27206.4,IMPS,mobile,A03,SCN581CF1DB
TXNBC518B7F,2026-09-13T17:17:01.865126,MULD891DF03,MULA675B1C2,93904.17,IMPS,net_banking,A03,SCN581CF1DB
TXNF491E62A,2026-09-13T07:59:34.634211,VIC6397F20D,MULB1F23508,52136.53,UPI,net_banking,A05,SCN9A66AF58
TXN2236AD68,2026-09-13T08:18:34.634211,MULB1F23508,MUL309D56B6,48047.74,IMPS,mobile,H03,SCN9A66AF58
TXNA29798C3,2026-09-13T08:44:34.634211,MUL309D56B6,MUL65403810,44024.43,NEFT,net_banking,B01,SCN9A66AF58
TXN99BD0A05,2026-09-13T12:32:03.686529,VIC75FA67A7,MUL784265CE,39408.26,IMPS,mobile,D04,SCNC490C64E
TXNAF06173D,2026-09-14T02:06:51.745361,VIC1070551A,MUL496B1900,14172.35,UPI,net_banking,M02,SCN9D2E3AD2
TXNA303CBE4,2026-09-14T02:13:51.745361,VIC1070551A,MUL8DC94622,75585.87,IMPS,net_banking,M05,SCN9D2E3AD2
TXNE8EEC41A,2026-09-14T00:24:45.936221,VICA18FA320,MUL0CD7CCAA,69358.19,IMPS,mobile,B03,SCN41AD4141
TXN09C7BF98,2026-09-14T04:40:11.363668,VICE6FEDB5D,MUL7E2A5D59,20962.3,NEFT,mobile,B04,SCN175B8C0F
TXN1E8A5D42,2026-09-14T05:06:11.363668,VICAE4E4ABC,MUL7E2A5D59,20962.3,IMPS,net_banking,B02,SCN175B8C0F
TXN2C498878,2026-09-14T06:04:11.363668,VIC1EC43F91,MUL7E2A5D59,20962.3,UPI,mobile,B03,SCN175B8C0F
TXN4A216C02,2026-09-14T06:20:11.363668,VIC1883F25D,MUL7E2A5D59,20962.3,IMPS,mobile,B02,SCN175B8C0F
TXN484BB97A,2026-09-14T07:46:13.626319,MUL7E2A5D59,MUL45134208,72352.36,UPI,mobile,B01,SCN175B8C0F
TXNA783C1C0,2026-09-14T16:08:38.487613,VICEFF892EF,MUL95ECB53F,78511.25,IMPS,net_banking,B01,SCNDDBFD801
TXNCFD53017,2026-09-14T07:59:18.374720,VICDA6C314E,MULE1124BD3,40833.64,IMPS,net_banking,A01,SCN333DA88D
TXN5945EE91,2026-09-14T08:27:18.374720,MULE1124BD3,MULFF5C2256,38466.41,IMPS,net_banking,D03,SCN333DA88D
TXN2159E58F,2026-09-14T09:25:18.374720,MULFF5C2256,MUL23797214,34335.19,UPI,mobile,P03,SCN333DA88D
TXN3B574CEC,2026-09-14T08:24:59.716593,VIC01781D11,MUL0BCCB947,11155.89,NEFT,mobile,V02,SCN99C050D3
TXNA2363F57,2026-09-14T08:19:59.716593,VIC01781D11,MULF5377E05,59498.1,UPI,net_banking,V03,SCN99C050D3
TXN246139CE,2026-09-14T13:17:00.813530,VICAAFBC4BD,MULEA4CBF6C,55689.16,IMPS,mobile,V02,SCN10F67046
TXN3F34E4C2,2026-09-14T09:45:42.186925,VICBB1A2923,MUL46AACFCF,24192.14,NEFT,mobile,M07,SCN67319F7F
TXND7AD1743,2026-09-14T18:27:16.343857,VIC8D4BCE9C,MULE749AC67,17905.62,UPI,mobile,A05,SCN3F5885A3
TXNEC604815,2026-09-14T19:00:16.343857,VICA3078977,MULE749AC67,17905.62,NEFT,net_banking,A01,SCN3F5885A3
TXN0EED30BA,2026-09-14T19:04:16.343857,VIC89A387D4,MULE749AC67,17905.62,UPI,mobile,A02,SCN3F5885A3
TXN494DD27B,2026-09-14T20:20:16.343857,VICFFBE9A4B,MULE749AC67,17905.62,UPI,net_banking,A01,SCN3F5885A3
TXNE8A20BD1,2026-09-14T20:23:16.343857,VICA157A73A,MULE749AC67,17905.62,IMPS,mobile,A04,SCN3F5885A3
TXNC6E8CCF2,2026-09-14T22:40:14.281523,MULE749AC67,MUL50BED7EE,77252.59,NEFT,net_banking,A02,SCN3F5885A3
TXN4D3C0063,2026-09-15T02:13:37.498550,VIC634C15B5,MULC96C6D9D,25707.31,UPI,mobile,H02,SCNBC37FFA2
TXN1A11F34A,2026-09-15T02:20:37.498550,VIC113CD94B,MULC96C6D9D,25707.31,IMPS,net_banking,H01,SCNBC37FFA2
TXN9B7ACD26,2026-09-15T03:34:37.498550,VIC02966961,MULC96C6D9D,25707.31,UPI,mobile,H01,SCNBC37FFA2
TXN21B76381,2026-09-15T04:46:53.250985,MULC96C6D9D,MUL1B4E1454,66547.48,NEFT,mobile,H02,SCNBC37FFA2
TXN1369C15F,2026-09-15T08:33:40.611525,VICBEE28DE7,MUL39445355,6158.4,UPI,net_banking,V02,SCNC20E1CA7
TXN6DEDFB6A,2026-09-15T08:41:40.611525,VICBEE28DE7,MUL4C73829D,32844.82,IMPS,net_banking,V02,SCNC20E1CA7
TXN76C5EBF4,2026-09-14T21:21:22.134623,VICF0D28CB3,MUL6507AB93,58097.86,IMPS,net_banking,B04,SCNC88F731A
TXNA98CCA2B,2026-09-15T15:44:58.172415,VIC37B7995D,MULAC6A95DA,94238.72,NEFT,net_banking,A05,SCN47DCA796
TXN7D5E3D7B,2026-09-15T16:11:58.172415,MULAC6A95DA,MUL30DAD169,87492.23,IMPS,mobile,P04,SCN47DCA796
TXN131B3251,2026-09-15T17:10:58.172415,MUL30DAD169,MUL1A69559D,82760.69,UPI,net_banking,D02,SCN47DCA796
TXND04E7101,2026-09-15T10:58:54.806245,VICA0CFA756,MUL238E81DA,40446.62,UPI,net_banking,D02,SCN4DCD6C15
TXN182C2A48,2026-09-15T11:13:54.806245,VIC67EE54FD,MUL238E81DA,40446.62,UPI,mobile,D01,SCN4DCD6C15
TXNEDA15538,2026-09-15T11:51:54.806245,VICD3967F26,MUL238E81DA,40446.62,UPI,net_banking,D03,SCN4DCD6C15
TXN45331E82,2026-09-15T13:12:54.806245,VICDC299DCD,MUL238E81DA,40446.62,NEFT,mobile,D01,SCN4DCD6C15
TXN14625909,2026-09-15T12:04:54.806245,VIC25659AE5,MUL238E81DA,40446.62,NEFT,mobile,D04,SCN4DCD6C15
TXN60AA1F07,2026-09-15T14:53:31.764618,MUL238E81DA,MUL1FAA8210,174504.25,NEFT,net_banking,D02,SCN4DCD6C15
TXN645CCF4D,2026-09-15T11:57:46.299777,VICAA545B00,MUL665EB29B,49511.43,NEFT,net_banking,B02,SCN76318FDE
TXN73184F70,2026-09-15T23:26:54.803629,VIC47FA1455,MUL2B348BEE,19730.93,IMPS,mobile,D03,SCN00CDF8BC
TXN26945289,2026-09-15T23:49:54.803629,VICF5B83A12,MUL2B348BEE,19730.93,IMPS,mobile,D02,SCN00CDF8BC
TXN3827A7CA,2026-09-16T01:04:54.803629,VIC4D4B8C09,MUL2B348BEE,19730.93,IMPS,mobile,D02,SCN00CDF8BC
TXN9B52A5C2,2026-09-16T00:53:54.803629,VIC0722FD8C,MUL2B348BEE,19730.93,NEFT,mobile,D02,SCN00CDF8BC
TXN0D764F3F,2026-09-16T02:12:54.803629,VICC35C9BD8,MUL2B348BEE,19730.93,IMPS,mobile,D03,SCN00CDF8BC
TXN29B7BA04,2026-09-16T03:35:55.889981,MUL2B348BEE,MUL3AF87EFA,85127.8,IMPS,mobile,D01,SCN00CDF8BC
TXNA99613AB,2026-09-15T19:02:22.201053,VICFBB7C411,MUL68E265F6,46389.83,NEFT,net_banking,S02,SCNC9C5B7CD
TXNF3B52B54,2026-09-15T18:07:49.803767,VICFE862F1A,MULD231A213,27868.34,UPI,mobile,A05,SCNC2513A9D
TXNE2F7F7EC,2026-09-15T18:48:49.803767,MULD231A213,MUL35966AE2,25035.99,NEFT,net_banking,B04,SCNC2513A9D
TXNB9C8BA94,2026-09-15T19:48:49.803767,MUL35966AE2,MUL72DE506B,22089.88,IMPS,mobile,V01,SCNC2513A9D
TXNF25EE6CA,2026-09-15T18:04:47.960404,VIC729DDB32,MUL809C5818,39079.65,IMPS,net_banking,B04,SCN9557D7FC
TXN56A5A410,2026-09-15T18:46:47.960404,VIC75A50285,MUL809C5818,39079.65,UPI,net_banking,B03,SCN9557D7FC
TXN3EF4D5E4,2026-09-15T19:12:47.960404,VICEA9579A5,MUL809C5818,39079.65,UPI,mobile,B02,SCN9557D7FC
TXNBD2E86C8,2026-09-15T18:58:47.960404,VIC01B4B66C,MUL809C5818,39079.65,UPI,mobile,B01,SCN9557D7FC
TXNC6C19724,2026-09-15T19:27:47.960404,VICBE69E3EF,MUL809C5818,39079.65,UPI,net_banking,B03,SCN9557D7FC
TXN806562C5,2026-09-15T21:49:06.814494,MUL809C5818,MUL5DA3C7E2,168606.54,NEFT,mobile,B04,SCN9557D7FC
TXN6EF98F18,2026-09-15T23:10:32.721552,VICB71D77B4,MUL000A39A3,49180.5,IMPS,net_banking,A02,SCN8BBFB558
TXN0FEF27F6,2026-09-16T01:50:22.977253,VIC818B2ECA,MUL86200657,40634.38,UPI,net_banking,P03,SCN638AF3AD
TXNB4D7B27C,2026-09-16T07:42:54.559174,MUL86200657,MUL6A239B3C,37640.27,UPI,net_banking,P01,SCN638AF3AD
TXNE2C93A85,2026-09-16T04:42:33.546263,VIC0FE2420E,MUL668B44E3,47895.43,NEFT,mobile,D03,SCN24635CF3
TXNDF22B4C9,2026-09-16T06:07:23.655918,VICB2F216EE,MUL9221873D,35124.22,UPI,net_banking,D03,SCNF8AA36B5
TXN3177AD04,2026-09-16T10:43:51.513579,MUL9221873D,MUL5C2978B3,32536.12,UPI,mobile,D03,SCNF8AA36B5
TXN87787445,2026-09-16T13:09:35.705353,VIC20FE86C0,MUL740B2402,35365.33,UPI,net_banking,P02,SCNAA9D8B45
TXN0CC042FC,2026-09-16T13:28:35.705353,VIC1F3AED36,MUL740B2402,35365.33,UPI,net_banking,P04,SCNAA9D8B45
TXN465FFB53,2026-09-16T14:01:35.705353,VIC2A279767,MUL740B2402,35365.33,NEFT,net_banking,P01,SCNAA9D8B45
TXN168DF622,2026-09-16T14:53:35.705353,VIC8665578A,MUL740B2402,35365.33,NEFT,net_banking,P01,SCNAA9D8B45
TXN039968E5,2026-09-16T16:09:35.705353,VIC4B78B475,MUL740B2402,35365.33,NEFT,net_banking,P02,SCNAA9D8B45
TXN61D937F2,2026-09-16T16:51:33.999319,MUL740B2402,MULC48C7973,152581.33,UPI,net_banking,P03,SCNAA9D8B45
TXND5092697,2026-09-16T12:48:58.981503,VICE6C7527E,MUL63C1A838,39755.17,NEFT,net_banking,A02,SCN1CD45703
TXN397D5372,2026-09-16T13:33:58.981503,MUL63C1A838,MUL4653EBAC,37155.09,NEFT,net_banking,D04,SCN1CD45703
TXN3EAADDDC,2026-09-16T14:19:58.981503,MUL4653EBAC,MUL1C600771,33013.87,IMPS,net_banking,P02,SCN1CD45703
TXN326CF412,2026-09-16T21:51:45.920638,VICC9BCE573,MUL3028E60F,120233.06,IMPS,net_banking,A01,SCN82CE9E1A
TXNCA62B58B,2026-09-16T22:23:45.920638,MUL3028E60F,MULF17B7C91,114660.64,IMPS,mobile,H02,SCN82CE9E1A
TXN78667189,2026-09-16T23:02:45.920638,MULF17B7C91,MUL59A64B6C,108115.74,UPI,mobile,D03,SCN82CE9E1A
TXN1954A40E,2026-09-17T06:11:56.657611,VIC8268C4A9,MUL427C73CC,42402.86,NEFT,mobile,B01,SCN9D57ED09
TXN47014E3B,2026-09-17T06:28:37.873900,VICD99A1126,MUL4CD19C6B,48802.9,NEFT,net_banking,A05,SCN24EC537A
TXN42C27FF3,2026-09-17T06:50:37.873900,MUL4CD19C6B,MUL91D3A599,43356.63,IMPS,mobile,D04,SCN24EC537A
TXNB6302595,2026-09-17T07:25:37.873900,MUL91D3A599,MULA4B87414,38672.94,UPI,net_banking,P04,SCN24EC537A
TXNB58A87FF,2026-09-17T06:04:36.213369,VIC5D74B6F1,MULE63F1874,52399.7,UPI,mobile,A02,SCNA7D81162
TXN167A654B,2026-09-17T06:42:36.213369,MULE63F1874,MUL253DA492,48066.62,NEFT,mobile,S03,SCNA7D81162
TXN957BA553,2026-09-17T07:32:36.213369,MUL253DA492,MUL5793AB52,44788.05,NEFT,net_banking,D04,SCNA7D81162
TXNCBDCF5F5,2026-09-17T18:07:06.678151,VIC2671C087,MUL0C22C6B7,26925.27,NEFT,net_banking,P04,SCNDF0A6602
TXN23F9FCF9,2026-09-17T18:53:06.678151,VIC930D0633,MUL0C22C6B7,26925.27,NEFT,mobile,P03,SCNDF0A6602
TXN62F13967,2026-09-17T19:14:06.678151,VIC9E2FA6FE,MUL0C22C6B7,26925.27,NEFT,mobile,P04,SCNDF0A6602
TXND53C035E,2026-09-17T19:47:06.678151,VICADB21EEC,MUL0C22C6B7,26925.27,NEFT,net_banking,P03,SCNDF0A6602
TXND1D93C02,2026-09-17T21:37:53.160310,MUL0C22C6B7,MUL8BA9A111,92933.82,IMPS,mobile,P02,SCNDF0A6602
TXN929145A6,2026-09-17T19:16:38.830072,VIC439C62E4,MUL285C42E9,36674.89,UPI,mobile,P01,SCN0E606D5D
TXN5F4758FE,2026-09-17T23:41:04.056270,VICBEDC6DF9,MUL88CC0CF6,55228.88,UPI,mobile,A03,SCND1BC99B0
TXNB0A8BD0F,2026-09-18T00:07:04.056270,MUL88CC0CF6,MUL81DBAFF2,51085.13,IMPS,net_banking,P02,SCND1BC99B0
TXN6FE5ED9C,2026-09-18T00:38:04.056270,MUL81DBAFF2,MULEE9DBFC8,47031.8,NEFT,net_banking,S01,SCND1BC99B0
TXN578E4BDC,2026-09-18T07:09:24.728843,VIC3CD8122D,MUL31118580,35836.74,NEFT,net_banking,A02,SCN54D31427
TXN3883BE13,2026-09-18T08:02:24.728843,MUL31118580,MUL5E6A1509,34479.8,IMPS,mobile,S03,SCN54D31427
TXN9A930156,2026-09-18T08:40:24.728843,MUL5E6A1509,MUL832887AD,30436.38,NEFT,mobile,P01,SCN54D31427
TXN58032A20,2026-09-17T17:33:19.794482,VIC54166067,MUL7997C21B,103041.92,NEFT,mobile,A01,SCN4B0292E8
TXN2FF200CF,2026-09-17T17:58:19.794482,MUL7997C21B,MULF43A5291,99583.3,UPI,net_banking,B04,SCN4B0292E8
TXN563864ED,2026-09-17T18:50:19.794482,MULF43A5291,MUL6B91896C,93975.5,UPI,mobile,V03,SCN4B0292E8
TXNAA3013CC,2026-09-18T04:30:35.762201,VIC9814136A,MULF0AEB2D3,60524.97,UPI,net_banking,B04,SCN9C96A75D
TXN55692394,2026-09-18T07:23:30.215459,VIC32CD2BA1,MUL0D52A08E,48238.16,UPI,net_banking,B01,SCN94C008F4
TXN67CFCF52,2026-09-18T07:44:30.215459,VICA5B2C530,MUL0D52A08E,48238.16,NEFT,mobile,B03,SCN94C008F4
TXNF9A27ABC,2026-09-18T08:02:30.215459,VIC830F0E52,MUL0D52A08E,48238.16,IMPS,mobile,B02,SCN94C008F4
TXNC2407E0E,2026-09-18T09:11:30.215459,VICB4BD01E9,MUL0D52A08E,48238.16,IMPS,mobile,B01,SCN94C008F4
TXN026214A9,2026-09-18T11:46:20.477128,MUL0D52A08E,MUL66BC07F3,166496.24,IMPS,net_banking,B02,SCN94C008F4
TXNC5F29034,2026-09-18T04:08:24.467730,VIC9EB908B9,MUL57DFF9F5,11644.15,IMPS,net_banking,P02,SCN95BA0E96
TXN13429CDA,2026-09-18T04:17:24.467730,VIC9EB908B9,MUL972D633F,62102.16,NEFT,mobile,P02,SCN95BA0E96
TXN752F04EA,2026-09-18T05:40:42.516036,VIC333D7D4A,MUL315925C8,118506.89,UPI,mobile,A04,SCNC0E9F3EC
TXN5DA0C3D6,2026-09-18T06:23:42.516036,MUL315925C8,MUL6A0A3276,114904.31,IMPS,mobile,H02,SCNC0E9F3EC
TXNCCC88199,2026-09-18T06:44:42.516036,MUL6A0A3276,MUL60BB6A2B,101980.41,UPI,net_banking,D01,SCNC0E9F3EC
TXNB8E19D8D,2026-09-18T14:06:25.714908,VIC109C41C6,MULCBA6A839,14302.96,UPI,mobile,A04,SCNB059913A
TXND970B838,2026-09-18T14:14:25.714908,VIC109C41C6,MUL6AEF1F7D,76282.47,UPI,mobile,A01,SCNB059913A
TXNBDE0AE1A,2026-09-18T08:34:22.296491,VIC07A5B99C,MULC46397D4,83100.09,NEFT,mobile,H02,SCND879800F
TXN4A76C48C,2026-09-18T18:47:26.794559,VIC15E5C2F7,MULAFF50D52,60131.91,UPI,mobile,V03,SCNB2F0E0C8
TXN916FD203,2026-09-19T02:58:44.891023,VIC486D0672,MULB2E21F3D,27680.74,IMPS,mobile,P02,SCN24BC08EF
TXN87E64064,2026-09-19T03:20:44.891023,VICC95F3357,MULB2E21F3D,27680.74,IMPS,net_banking,P01,SCN24BC08EF
TXN8BAED81E,2026-09-19T04:24:44.891023,VIC77481F79,MULB2E21F3D,27680.74,IMPS,net_banking,P04,SCN24BC08EF
TXND0D93AD6,2026-09-19T04:54:44.891023,VIC8C98F640,MULB2E21F3D,27680.74,NEFT,net_banking,P03,SCN24BC08EF
TXN742D2DA6,2026-09-19T05:36:44.891023,VIC51985579,MULB2E21F3D,27680.74,NEFT,net_banking,P02,SCN24BC08EF
TXNC48FF401,2026-09-19T06:57:57.864910,MULB2E21F3D,MUL22F5A7C9,119426.72,IMPS,mobile,P02,SCN24BC08EF
TXN3CEFE73A,2026-09-19T02:19:32.484962,VIC010C0E42,MUL3140A01D,52699.35,NEFT,mobile,A03,SCNE8C8E3DB
TXN41F542BA,2026-09-19T02:38:32.484962,MUL3140A01D,MUL6A00D913,48326.15,UPI,mobile,V02,SCNE8C8E3DB
TXNF05F09BA,2026-09-19T08:18:25.779168,VICF62C9F40,MUL16EC7E8B,26376.91,IMPS,mobile,A02,SCN73F580F8
TXNFE337122,2026-09-19T11:02:08.293518,VICFBB22738,MULBB84E727,41879.17,IMPS,mobile,H03,SCNC7F6BB66
TXNA8EB06B7,2026-09-19T16:03:50.108219,VICB35FC590,MULAEAA3FDF,47689.44,NEFT,net_banking,P01,SCNF980401E
TXN35C3A3B5,2026-09-19T16:44:50.108219,VICCE9190DA,MULAEAA3FDF,47689.44,IMPS,mobile,P03,SCNF980401E
TXN4792B62E,2026-09-19T16:36:50.108219,VICA6FAC28D,MULAEAA3FDF,47689.44,NEFT,net_banking,P02,SCNF980401E
TXNCBF91AD3,2026-09-19T17:50:16.268107,MULAEAA3FDF,MULC882ACC6,123451.73,UPI,net_banking,P04,SCNF980401E
TXNE55EB2EB,2026-09-20T00:45:26.620317,VIC879A9567,MULA3099A29,45302.47,UPI,mobile,A05,SCNF7B5F035
TXN17787984,2026-09-20T01:30:26.620317,VIC0D95B9ED,MULA3099A29,45302.47,IMPS,net_banking,A02,SCNF7B5F035
TXN31C50188,2026-09-20T01:17:26.620317,VICF50B7447,MULA3099A29,45302.47,IMPS,net_banking,A05,SCNF7B5F035
TXND382A31E,2026-09-20T02:02:26.620317,VIC498C21DA,MULA3099A29,45302.47,IMPS,mobile,A03,SCNF7B5F035
TXN5053962B,2026-09-20T02:43:30.860593,MULA3099A29,MUL74DA6AB6,156363.59,UPI,mobile,A02,SCNF7B5F035
TXNBB665D69,2026-09-19T11:16:48.441202,VIC92D40D32,MULFA2926BA,43872.29,IMPS,mobile,M07,SCN96BEA6BD
TXNDFB98306,2026-09-19T11:26:48.441202,VICBB00EC27,MULFA2926BA,43872.29,NEFT,mobile,M01,SCN96BEA6BD
TXNFF5CB4B1,2026-09-19T12:13:48.441202,VICEEB1254B,MULFA2926BA,43872.29,IMPS,net_banking,M01,SCN96BEA6BD
TXN5801B8F6,2026-09-19T14:44:23.216218,MULFA2926BA,MUL26C827E9,113570.42,IMPS,mobile,M06,SCN96BEA6BD
TXN07D85025,2026-09-20T04:25:00.592307,VIC7B8461A4,MUL7896A28B,6441.74,UPI,net_banking,A02,SCNFBFE9EAF
TXN9CF4B441,2026-09-20T04:35:00.592307,VIC7B8461A4,MULF7565072,34355.96,IMPS,net_banking,A05,SCNFBFE9EAF
TXN62B9CD66,2026-09-20T04:54:31.907108,VICC20E3DFA,MUL4EF1980B,23094.14,UPI,mobile,A04,SCN0DBF958B
TXN570AB204,2026-09-20T05:28:31.907108,VIC328BD7D8,MUL4EF1980B,23094.14,IMPS,net_banking,A03,SCN0DBF958B
TXNC41B4EB8,2026-09-20T06:09:31.907108,VICF2445FE7,MUL4EF1980B,23094.14,NEFT,mobile,A05,SCN0DBF958B
TXN707D0CDC,2026-09-20T06:30:31.907108,VIC8F351998,MUL4EF1980B,23094.14,IMPS,net_banking,A03,SCN0DBF958B
TXN9948D42D,2026-09-20T07:42:31.907108,VIC7438A41F,MUL4EF1980B,23094.14,UPI,net_banking,A01,SCN0DBF958B
TXN9246BEFE,2026-09-20T08:44:47.237998,MUL4EF1980B,MUL796DB93F,99638.11,UPI,mobile,A02,SCN0DBF958B
TXN90CBDDAF,2026-09-20T02:41:44.752001,VICE00D9B50,MULCBDCB7DB,15286.06,IMPS,mobile,P02,SCN97A8BCD9
TXN6888E6B9,2026-09-20T03:15:44.752001,VICA1733BA9,MULCBDCB7DB,15286.06,NEFT,net_banking,P02,SCN97A8BCD9
TXN1476370B,2026-09-20T03:15:44.752001,VICD9EB392A,MULCBDCB7DB,15286.06,NEFT,net_banking,P03,SCN97A8BCD9
TXNCB4402C9,2026-09-20T05:02:24.790291,MULCBDCB7DB,MUL6183ADB5,39570.4,NEFT,net_banking,P03,SCN97A8BCD9
TXN61F1D08A,2026-09-20T07:38:23.593596,VICF45EB3DA,MULAF55A6E4,20345.94,NEFT,mobile,H02,SCN7BB7DA0B
TXNB88D5662,2026-09-20T18:28:21.769154,VIC0EEED13F,MULA85AE85C,35238.69,IMPS,net_banking,M05,SCN8C7C57C7
TXNB9E32B10,2026-09-20T19:22:21.769154,VICC8A75C40,MULA85AE85C,35238.69,IMPS,mobile,M02,SCN8C7C57C7
TXNB935DEE9,2026-09-20T20:01:21.769154,VICB8270BA2,MULA85AE85C,35238.69,IMPS,net_banking,M01,SCN8C7C57C7
TXNCE1EE74D,2026-09-20T20:16:21.769154,VIC399BC02B,MULA85AE85C,35238.69,NEFT,mobile,M03,SCN8C7C57C7
TXN06243866,2026-09-20T21:11:21.769154,VIC2C02C85D,MULA85AE85C,35238.69,UPI,mobile,M06,SCN8C7C57C7
TXN710902E7,2026-09-20T23:04:25.922313,MULA85AE85C,MULBCD19BCE,152034.98,UPI,net_banking,M07,SCN8C7C57C7
TXNA0771DF2,2026-09-20T03:19:20.426003,VICD537AE4D,MULAEE3BE99,99652.48,NEFT,net_banking,A02,SCNA6C24667
TXNDFADA783,2026-09-20T03:49:20.426003,MULAEE3BE99,MUL6ACDFD50,96269.22,UPI,net_banking,D01,SCNA6C24667
TXNA905F387,2026-09-20T04:19:20.426003,MUL6ACDFD50,MULF41FF081,91923.86,NEFT,mobile,H02,SCNA6C24667
TXN07073C0E,2026-09-20T12:58:38.714264,VIC69557499,MULE838EA3D,82541.58,UPI,mobile,D01,SCNDAD5C466
TXNF2395203,2026-09-20T10:15:13.877224,VIC8D2E3580,MULFB30268F,55685.17,NEFT,mobile,D04,SCN0D72EFA3
TXN598B1DDF,2026-09-20T13:24:22.108055,VIC5338F7AE,MULB06BED3D,74079.57,UPI,mobile,A02,SCN91CD6D34
TXN76C296A3,2026-09-20T14:22:22.108055,MULB06BED3D,MUL67DECCB8,69419.21,UPI,net_banking,S02,SCN91CD6D34
TXNF774A850,2026-09-21T01:42:02.237857,VIC366AF692,MUL8DD9377E,90598.57,UPI,net_banking,A05,SCNB0AABF19
TXNA952A1BA,2026-09-21T02:02:02.237857,MUL8DD9377E,MUL76094229,86533.78,IMPS,net_banking,H03,SCNB0AABF19
TXN1643CD93,2026-09-21T01:19:09.535725,VICCB236104,MUL4EBD34D5,30953.37,UPI,net_banking,P02,SCNB47B954B
TXN077DB9AA,2026-09-21T09:57:02.855974,VIC8890E773,MUL67ADAB6C,67811.47,IMPS,net_banking,V03,SCNB60149A8
