account_id,bank_id,account_type,account_age_days,city,state,location_id,risk_label,mule_risk_score,created_at
ACC9B2D6718,HDFC,savings,701,Pune,Maharashtra,P03,clean,0.0,2024-09-30T08:00:00
ACCBE2CD268,ICICI,savings,911,Hyderabad,Telangana,H03,clean,0.0,2024-03-04T08:00:00
ACCBE6E2DB9,Union,current,1054,Bengaluru,Karnataka,B02,clean,0.0,2023-10-13T08:00:00
ACC8C7F7563,SBI,prepaid,1794,Surat,Gujarat,S02,clean,0.0,2021-10-03T08:00:00
ACC9543E029,HDFC,current,1916,Ahmedabad,Gujarat,A04,clean,0.0,2021-06-03T08:00:00
ACC9A7B11F9,BOB,current,1483,Bengaluru,Karnataka,B04,clean,0.0,2022-08-10T08:00:00
ACC043AD0FF,Kotak,savings,72,Surat,Gujarat,S02,clean,0.0,2026-06-21T08:00:00
ACC7BD0FF4E,Kotak,savings,1913,Hyderabad,Telangana,H03,clean,0.0,2021-06-06T08:00:00
ACC3B47EC0E,BOB,prepaid,528,Bengaluru,Karnataka,B01,clean,0.0,2025-03-22T08:00:00
ACCED7C7DD4,PNB,current,1812,Surat,Gujarat,S02,clean,0.0,2021-09-15T08:00:00
ACC44656BF9,ICICI,savings,1625,Mumbai,Maharashtra,M03,clean,0.0,2022-03-21T08:00:00
ACC46ED3DCD,Axis,current,1074,Surat,Gujarat,S03,clean,0.0,2023-09-23T08:00:00
ACC4EFC72FB,HDFC,savings,513,Delhi,Delhi,D02,clean,0.0,2025-04-06T08:00:00
ACC7DF982F9,Yes Bank,savings,385,Pune,Maharashtra,P02,clean,0.0,2025-08-12T08:00:00
ACC1F6C8829,Canara,prepaid,1978,Surat,Gujarat,S01,clean,0.0,2021-04-02T08:00:00
ACC015CB0ED,Yes Bank,current,1922,Hyderabad,Telangana,H03,clean,0.0,2021-05-28T08:00:00
ACCF73E2860,HDFC,prepaid,930,Delhi,Delhi,D02,clean,0.0,2024-02-14T08:00:00
ACC48AF678D,PNB,savings,650,Hyderabad,Telangana,H03,clean,0.0,2024-11-20T08:00:00
ACCF8F037BD,Canara,prepaid,665,Delhi,Delhi,D01,clean,0.0,2024-11-05T08:00:00
ACC01B38E23,PNB,savings,785,Ahmedabad,Gujarat,A01,clean,0.0,2024-07-08T08:00:00
ACCC7505195,Union,prepaid,1246,Surat,Gujarat,S03,clean,0.0,2023-04-04T08:00:00
ACC07EFAFD4,SBI,prepaid,1165,Hyderabad,Telangana,H03,clean,0.0,2023-06-24T08:00:00
ACC3A381263,Canara,savings,1269,Mumbai,Maharashtra,M03,clean,0.0,2023-03-12T08:00:00
ACC2C91C650,Kotak,savings,241,Ahmedabad,Gujarat,A04,clean,0.0,2026-01-03T08:00:00
ACCD335B572,Canara,prepaid,537,Vadodara,Gujarat,V01,clean,0.0,2025-03-13T08:00:00
ACC8B4DF234,PNB,prepaid,793,Vadodara,Gujarat,V02,clean,0.0,2024-06-30T08:00:00
ACC3010DCD4,Yes Bank,savings,1420,Bengaluru,Karnataka,B03,clean,0.0,2022-10-12T08:00:00
ACCB9D92F0E,HDFC,prepaid,705,Delhi,Delhi,D01,clean,0.0,2024-09-26T08:00:00
ACC5C528EE8,Yes Bank,savings,1512,Pune,Maharashtra,P03,clean,0.0,2022-07-12T08:00:00
ACC1CD3F618,ICICI,current,1223,Delhi,Delhi,D01,clean,0.0,2023-04-27T08:00:00
ACC0F5CF6E1,Yes Bank,savings,294,Pune,Maharashtra,P04,clean,0.0,2025-11-11T08:00:00
ACCB70B2DBC,Kotak,savings,1347,Pune,Maharashtra,P04,clean,0.0,2022-12-24T08:00:00
ACC9E8D14FE,BOB,current,1403,Surat,Gujarat,S03,clean,0.0,2022-10-29T08:00:00
ACC9E57800E,ICICI,savings,662,Ahmedabad,Gujarat,A03,clean,0.0,2024-11-08T08:00:00
ACC25A9224B,Axis,savings,423,Delhi,Delhi,D04,clean,0.0,2025-07-05T08:00:00
ACC38774624,HDFC,savings,635,Vadodara,Gujarat,V01,clean,0.0,2024-12-05T08:00:00
ACC74716C38,BOB,savings,1253,Delhi,Delhi,D02,clean,0.0,2023-03-28T08:00:00
ACC36C8D8A4,Yes Bank,savings,1732,Vadodara,Gujarat,V01,clean,0.0,2021-12-04T08:00:00
ACC50B0504A,Kotak,savings,871,Hyderabad,Telangana,H01,clean,0.0,2024-04-13T08:00:00
ACC6DE9F344,Canara,savings,613,Hyderabad,Telangana,H03,clean,0.0,2024-12-27T08:00:00
ACCB460FF67,Canara,savings,1686,Mumbai,Maharashtra,M03,clean,0.0,2022-01-19T08:00:00
ACC33263E9C,PNB,prepaid,975,Delhi,Delhi,D04,clean,0.0,2023-12-31T08:00:00
ACC16C4D167,Axis,savings,1702,Bengaluru,Karnataka,B02,clean,0.0,2022-01-03T08:00:00
ACC81F61F13,Canara,current,1343,Pune,Maharashtra,P01,clean,0.0,2022-12-28T08:00:00
ACC56711D02,Union,savings,1762,Surat,Gujarat,S03,clean,0.0,2021-11-04T08:00:00
ACC751372CB,ICICI,current,1592,Pune,Maharashtra,P01,clean,0.0,2022-04-23T08:00:00
ACCA173865B,BOB,savings,331,Hyderabad,Telangana,H03,clean,0.0,2025-10-05T08:00:00
ACCC49EBC1D,Kotak,savings,953,Mumbai,Maharashtra,M07,clean,0.0,2024-01-22T08:00:00
ACC2F8BC996,Union,current,841,Bengaluru,Karnataka,B01,clean,0.0,2024-05-13T08:00:00
ACC3F3D6916,Kotak,savings,197,Mumbai,Maharashtra,M04,clean,0.0,2026-02-16T08:00:00
ACCA2731A0F,HDFC,current,1936,Ahmedabad,Gujarat,A03,clean,0.0,2021-05-14T08:00:00
ACC515B34B1,PNB,prepaid,108,Vadodara,Gujarat,V01,clean,0.0,2026-05-16T08:00:00
ACC4980A67E,Canara,savings,990,Vadodara,Gujarat,V03,clean,0.0,2023-12-16T08:00:00
ACCDE11D26D,Axis,savings,554,Surat,Gujarat,S01,clean,0.0,2025-02-24T08:00:00
ACCDDC2ABB5,PNB,savings,1619,Bengaluru,Karnataka,B01,clean,0.0,2022-03-27T08:00:00
ACCA14F9D0C,Axis,prepaid,127,Pune,Maharashtra,P01,clean,0.0,2026-04-27T08:00:00
ACCC5A282E2,Canara,savings,257,Hyderabad,Telangana,H01,clean,0.0,2025-12-18T08:00:00
ACCEF688AB0,PNB,prepaid,324,Mumbai,Maharashtra,M06,clean,0.0,2025-10-12T08:00:00
ACC25CE5AD7,Axis,prepaid,752,Ahmedabad,Gujarat,A05,clean,0.0,2024-08-10T08:00:00
ACCF09BE616,HDFC,current,1398,Vadodara,Gujarat,V03,clean,0.0,2022-11-03T08:00:00
ACCD6C57D03,Union,savings,1144,Surat,Gujarat,S03,clean,0.0,2023-07-15T08:00:00
ACC8C7FC226,BOB,current,119,Bengaluru,Karnataka,B04,clean,0.0,2026-05-05T08:00:00
ACCA3BBCD91,HDFC,current,761,Pune,Maharashtra,P01,clean,0.0,2024-08-01T08:00:00
ACC63425228,HDFC,current,1375,Mumbai,Maharashtra,M06,clean,0.0,2022-11-26T08:00:00
ACC9E188791,Union,current,751,Vadodara,Gujarat,V01,clean,0.0,2024-08-11T08:00:00
ACCE5DA190C,Canara,savings,981,Vadodara,Gujarat,V03,clean,0.0,2023-12-25T08:00:00
ACCEE5FCDE4,Canara,savings,1496,Vadodara,Gujarat,V01,clean,0.0,2022-07-28T08:00:00
ACC4C745A32,Axis,savings,119,Pune,Maharashtra,P02,clean,0.0,2026-05-05T08:00:00
ACCF10158CE,BOB,prepaid,1085,Delhi,Delhi,D03,clean,0.0,2023-09-12T08:00:00
ACC2B73896F,Axis,current,1572,Pune,Maharashtra,P01,clean,0.0,2022-05-13T08:00:00
ACC4B1AD9BC,Kotak,current,1803,Delhi,Delhi,D01,clean,0.0,2021-09-24T08:00:00
ACC370F7852,BOB,prepaid,924,Surat,Gujarat,S02,clean,0.0,2024-02-20T08:00:00
ACCF8B85E45,Canara,prepaid,412,Bengaluru,Karnataka,B03,clean,0.0,2025-07-16T08:00:00
ACC3FEFE058,HDFC,prepaid,1670,Delhi,Delhi,D03,clean,0.0,2022-02-04T08:00:00
ACC8A50AC9A,ICICI,current,1263,Surat,Gujarat,S02,clean,0.0,2023-03-18T08:00:00
ACC2ACEDFD2,Kotak,current,193,Delhi,Delhi,D01,clean,0.0,2026-02-20T08:00:00
ACCE372F9CC,BOB,savings,1264,Pune,Maharashtra,P04,clean,0.0,2023-03-17T08:00:00
ACC5FFE4121,SBI,current,945,Hyderabad,Telangana,H02,clean,0.0,2024-01-30T08:00:00
ACC8E835E19,SBI,savings,1339,Bengaluru,Karnataka,B03,clean,0.0,2023-01-01T08:00:00
ACCE547737F,ICICI,savings,1080,Bengaluru,Karnataka,B03,clean,0.0,2023-09-17T08:00:00
ACCA73CFA90,Canara,savings,1418,Vadodara,Gujarat,V03,clean,0.0,2022-10-14T08:00:00
ACCACBF6CFE,Kotak,current,513,Vadodara,Gujarat,V01,clean,0.0,2025-04-06T08:00:00
ACCFB68ACF4,ICICI,prepaid,1269,Bengaluru,Karnataka,B01,clean,0.0,2023-03-12T08:00:00
ACCC7DC9A73,HDFC,savings,939,Delhi,Delhi,D03,clean,0.0,2024-02-05T08:00:00
ACC08D76405,PNB,savings,673,Delhi,Delhi,D04,clean,0.0,2024-10-28T08:00:00
ACC7672E97A,ICICI,prepaid,1536,Surat,Gujarat,S01,clean,0.0,2022-06-18T08:00:00
ACCBADC5263,PNB,prepaid,566,Bengaluru,Karnataka,B01,clean,0.0,2025-02-12T08:00:00
ACCD26407DC,Canara,savings,614,Mumbai,Maharashtra,M05,clean,0.0,2024-12-26T08:00:00
ACCD13938B2,HDFC,prepaid,1776,Surat,Gujarat,S01,clean,0.0,2021-10-21T08:00:00
ACCB4D92C77,HDFC,current,941,Vadodara,Gujarat,V03,clean,0.0,2024-02-03T08:00:00
ACC74A96DD6,Union,current,1156,Delhi,Delhi,D01,clean,0.0,2023-07-03T08:00:00
ACCB87FAC3A,ICICI,current,1487,Pune,Maharashtra,P02,clean,0.0,2022-08-06T08:00:00
ACC9095FA87,ICICI,savings,441,Mumbai,Maharashtra,M01,clean,0.0,2025-06-17T08:00:00
ACC1E2D2C3A,Union,current,769,Hyderabad,Telangana,H01,clean,0.0,2024-07-24T08:00:00
ACC3987FC62,Yes Bank,savings,295,Hyderabad,Telangana,H03,clean,0.0,2025-11-10T08:00:00
ACC21205C44,Canara,prepaid,845,Surat,Gujarat,S02,clean,0.0,2024-05-09T08:00:00
ACCE41770CB,Kotak,savings,286,Bengaluru,Karnataka,B01,clean,0.0,2025-11-19T08:00:00
ACCC3B4265C,Union,current,1422,Hyderabad,Telangana,H02,clean,0.0,2022-10-10T08:00:00
ACC041523DC,Yes Bank,savings,1340,Vadodara,Gujarat,V03,clean,0.0,2022-12-31T08:00:00
ACCC32CDF40,SBI,savings,1059,Vadodara,Gujarat,V02,clean,0.0,2023-10-08T08:00:00
ACC64AB7F38,ICICI,current,367,Vadodara,Gujarat,V02,clean,0.0,2025-08-30T08:00:00
ACCE0B28EB2,Union,current,1970,Mumbai,Maharashtra,M03,clean,0.0,2021-04-10T08:00:00
ACC49A7F261,Union,current,432,Surat,Gujarat,S02,clean,0.0,2025-06-26T08:00:00
ACC257A04E9,Yes Bank,savings,650,Vadodara,Gujarat,V03,clean,0.0,2024-11-20T08:00:00
ACCC2F37288,Yes Bank,savings,1958,Vadodara,Gujarat,V03,clean,0.0,2021-04-22T08:00:00
ACCC3447B4A,Yes Bank,current,1308,Vadodara,Gujarat,V03,clean,0.0,2023-02-01T08:00:00
ACC221A2A51,SBI,current,196,Ahmedabad,Gujarat,A01,clean,0.0,2026-02-17T08:00:00
ACCECE0BA69,BOB,savings,1201,Mumbai,Maharashtra,M07,clean,0.0,2023-05-19T08:00:00
ACCDE00451E,PNB,current,1147,Hyderabad,Telangana,H03,clean,0.0,2023-07-12T08:00:00
ACC820C2EA6,BOB,current,1678,Hyderabad,Telangana,H01,clean,0.0,2022-01-27T08:00:00
ACCC91218B5,SBI,savings,1440,Hyderabad,Telangana,H01,clean,0.0,2022-09-22T08:00:00
ACCCF55D92B,Canara,savings,1021,Hyderabad,Telangana,H02,clean,0.0,2023-11-15T08:00:00
ACC3A81A0AC,Kotak,current,670,Delhi,Delhi,D02,clean,0.0,2024-10-31T08:00:00
ACC952E1263,Kotak,savings,1587,Bengaluru,Karnataka,B02,clean,0.0,2022-04-28T08:00:00
ACCD5FDE55F,HDFC,current,985,Delhi,Delhi,D02,clean,0.0,2023-12-21T08:00:00
ACC3442EEC3,HDFC,savings,318,Hyderabad,Telangana,H01,clean,0.0,2025-10-18T08:00:00
ACC113F8378,Yes Bank,prepaid,1799,Pune,Maharashtra,P04,clean,0.0,2021-09-28T08:00:00
ACC8E29E309,ICICI,current,1877,Mumbai,Maharashtra,M07,clean,0.0,2021-07-12T08:00:00
ACCB8E80A6B,ICICI,prepaid,1592,Delhi,Delhi,D02,clean,0.0,2022-04-23T08:00:00
ACCDA817929,PNB,prepaid,1830,Hyderabad,Telangana,H02,clean,0.0,2021-08-28T08:00:00
ACC9331C726,BOB,prepaid,1965,Ahmedabad,Gujarat,A01,clean,0.0,2021-04-15T08:00:00
ACCAFD7839C,Kotak,savings,1224,Mumbai,Maharashtra,M02,clean,0.0,2023-04-26T08:00:00
ACCC14431C1,Yes Bank,prepaid,1043,Ahmedabad,Gujarat,A03,clean,0.0,2023-10-24T08:00:00
ACC12DF8527,HDFC,prepaid,1765,Pune,Maharashtra,P01,clean,0.0,2021-11-01T08:00:00
ACC5FB6B8A7,Kotak,prepaid,1519,Vadodara,Gujarat,V02,clean,0.0,2022-07-05T08:00:00
ACC043CE13E,SBI,savings,850,Delhi,Delhi,D01,clean,0.0,2024-05-04T08:00:00
ACCD7DC800D,BOB,prepaid,180,Delhi,Delhi,D03,clean,0.0,2026-03-05T08:00:00
ACCB462F6A6,HDFC,prepaid,293,Pune,Maharashtra,P01,clean,0.0,2025-11-12T08:00:00
ACCAE9E261D,Kotak,savings,1172,Delhi,Delhi,D03,clean,0.0,2023-06-17T08:00:00
ACC29762F19,BOB,savings,1072,Mumbai,Maharashtra,M05,clean,0.0,2023-09-25T08:00:00
ACCD19FC461,Kotak,prepaid,310,Ahmedabad,Gujarat,A01,clean,0.0,2025-10-26T08:00:00
ACC22D8BB32,Union,savings,1271,Hyderabad,Telangana,H01,clean,0.0,2023-03-10T08:00:00
ACC527EEA0F,BOB,current,362,Delhi,Delhi,D03,clean,0.0,2025-09-04T08:00:00
ACC9A0AE313,Yes Bank,current,1481,Delhi,Delhi,D04,clean,0.0,2022-08-12T08:00:00
ACCB65EA88E,Kotak,savings,784,Hyderabad,Telangana,H01,clean,0.0,2024-07-09T08:00:00
ACCEEF7A748,SBI,prepaid,1661,Bengaluru,Karnataka,B03,clean,0.0,2022-02-13T08:00:00
ACCB0ED14E9,SBI,prepaid,1507,Pune,Maharashtra,P02,clean,0.0,2022-07-17T08:00:00
ACCE721A97C,Yes Bank,prepaid,1318,Vadodara,Gujarat,V03,clean,0.0,2023-01-22T08:00:00
ACCCDD134C6,SBI,savings,526,Vadodara,Gujarat,V03,clean,0.0,2025-03-24T08:00:00
ACCF3D097D7,Kotak,prepaid,933,Mumbai,Maharashtra,M01,clean,0.0,2024-02-11T08:00:00
ACC802E8D84,Axis,prepaid,1444,Vadodara,Gujarat,V02,clean,0.0,2022-09-18T08:00:00
ACCEBECDEE4,SBI,savings,1519,Hyderabad,Telangana,H03,clean,0.0,2022-07-05T08:00:00
ACC66F9712D,Canara,prepaid,695,Mumbai,Maharashtra,M05,clean,0.0,2024-10-06T08:00:00
ACC4305C6A2,Union,current,971,Delhi,Delhi,D02,clean,0.0,2024-01-04T08:00:00
ACC575FC51B,Canara,savings,1279,Delhi,Delhi,D03,clean,0.0,2023-03-02T08:00:00
ACC27153A30,PNB,savings,1172,Mumbai,Maharashtra,M03,clean,0.0,2023-06-17T08:00:00
ACCEE3FE4A1,Axis,prepaid,1473,Pune,Maharashtra,P03,clean,0.0,2022-08-20T08:00:00
ACC2A4D8CFC,Union,current,744,Delhi,Delhi,D04,clean,0.0,2024-08-18T08:00:00
ACC75E768C1,Union,prepaid,1204,Pune,Maharashtra,P01,clean,0.0,2023-05-16T08:00:00
ACC370F11E5,ICICI,current,1985,Bengaluru,Karnataka,B03,clean,0.0,2021-03-26T08:00:00
ACC50025D6B,HDFC,current,1986,Ahmedabad,Gujarat,A03,clean,0.0,2021-03-25T08:00:00
ACC6137182D,Canara,savings,555,Hyderabad,Telangana,H03,clean,0.0,2025-02-23T08:00:00
ACC8BDB1890,PNB,current,1133,Mumbai,Maharashtra,M07,clean,0.0,2023-07-26T08:00:00
ACC07EB5324,Yes Bank,savings,1290,Vadodara,Gujarat,V01,clean,0.0,2023-02-19T08:00:00
ACC23E6B071,Union,savings,1401,Mumbai,Maharashtra,M01,clean,0.0,2022-10-31T08:00:00
ACCEE25CB68,BOB,current,235,Mumbai,Maharashtra,M01,clean,0.0,2026-01-09T08:00:00
ACCA6EE3995,ICICI,savings,1425,Hyderabad,Telangana,H01,clean,0.0,2022-10-07T08:00:00
ACCFD33D122,Canara,prepaid,1367,Vadodara,Gujarat,V02,clean,0.0,2022-12-04T08:00:00
ACCBE9E8902,Kotak,current,618,Mumbai,Maharashtra,M07,clean,0.0,2024-12-22T08:00:00
ACC58EFE445,Yes Bank,savings,1365,Ahmedabad,Gujarat,A01,clean,0.0,2022-12-06T08:00:00
ACCC787FE0B,ICICI,savings,885,Ahmedabad,Gujarat,A02,clean,0.0,2024-03-30T08:00:00
ACCA20602BA,PNB,savings,411,Bengaluru,Karnataka,B04,clean,0.0,2025-07-17T08:00:00
ACC2F4E9A0D,Yes Bank,savings,1193,Ahmedabad,Gujarat,A03,clean,0.0,2023-05-27T08:00:00
ACC46067F36,Union,prepaid,960,Delhi,Delhi,D03,clean,0.0,2024-01-15T08:00:00
ACC4EBCDE11,PNB,savings,988,Vadodara,Gujarat,V03,clean,0.0,2023-12-18T08:00:00
ACC42BF5955,Canara,current,362,Surat,Gujarat,S02,clean,0.0,2025-09-04T08:00:00
ACC5A9A8FAB,Kotak,current,1538,Vadodara,Gujarat,V01,clean,0.0,2022-06-16T08:00:00
ACCB50502DB,BOB,prepaid,1281,Mumbai,Maharashtra,M02,clean,0.0,2023-02-28T08:00:00
ACC7B68E1A4,HDFC,savings,850,Delhi,Delhi,D01,clean,0.0,2024-05-04T08:00:00
ACCAD5C8199,Axis,savings,692,Vadodara,Gujarat,V02,clean,0.0,2024-10-09T08:00:00
ACCB5E71BAD,Canara,current,512,Pune,Maharashtra,P04,clean,0.0,2025-04-07T08:00:00
ACCEAE54E33,Yes Bank,savings,1222,Delhi,Delhi,D03,clean,0.0,2023-04-28T08:00:00
ACCBA2DBF03,Axis,savings,1448,Pune,Maharashtra,P03,clean,0.0,2022-09-14T08:00:00
ACC9178F225,ICICI,prepaid,658,Surat,Gujarat,S02,clean,0.0,2024-11-12T08:00:00
ACCB932E04B,PNB,current,1338,Pune,Maharashtra,P01,clean,0.0,2023-01-02T08:00:00
ACCE78199BC,ICICI,prepaid,1990,Mumbai,Maharashtra,M02,clean,0.0,2021-03-21T08:00:00
ACC04988787,Yes Bank,current,1561,Vadodara,Gujarat,V02,clean,0.0,2022-05-24T08:00:00
ACC7E72CC7E,Union,savings,1581,Bengaluru,Karnataka,B04,clean,0.0,2022-05-04T08:00:00
ACCB9F548BA,Yes Bank,savings,1575,Mumbai,Maharashtra,M06,clean,0.0,2022-05-10T08:00:00
ACC5A7C2BEC,Kotak,savings,1471,Hyderabad,Telangana,H03,clean,0.0,2022-08-22T08:00:00
ACCCD2EFBA3,Union,savings,1727,Surat,Gujarat,S01,clean,0.0,2021-12-09T08:00:00
ACC73A93646,Union,prepaid,701,Vadodara,Gujarat,V01,clean,0.0,2024-09-30T08:00:00
ACCE4031974,Yes Bank,prepaid,450,Surat,Gujarat,S03,clean,0.0,2025-06-08T08:00:00
ACCB3EB12FF,SBI,prepaid,942,Surat,Gujarat,S03,clean,0.0,2024-02-02T08:00:00
ACCD47C56A4,Canara,savings,880,Vadodara,Gujarat,V03,clean,0.0,2024-04-04T08:00:00
ACC927C7420,PNB,savings,1682,Hyderabad,Telangana,H03,clean,0.0,2022-01-23T08:00:00
ACCCE82A90C,SBI,savings,1702,Bengaluru,Karnataka,B03,clean,0.0,2022-01-03T08:00:00
ACC633AFBA1,Kotak,savings,897,Surat,Gujarat,S01,clean,0.0,2024-03-18T08:00:00
ACC903CA0A4,Canara,savings,1942,Ahmedabad,Gujarat,A01,clean,0.0,2021-05-08T08:00:00
ACCC5191854,ICICI,prepaid,398,Pune,Maharashtra,P04,clean,0.0,2025-07-30T08:00:00
ACC78596E4E,BOB,prepaid,948,Delhi,Delhi,D04,clean,0.0,2024-01-27T08:00:00
ACC66B9BE5B,Union,savings,1385,Surat,Gujarat,S03,clean,0.0,2022-11-16T08:00:00
ACCBF815D42,Union,prepaid,395,Delhi,Delhi,D01,clean,0.0,2025-08-02T08:00:00
ACC7A0C1DD4,SBI,savings,486,Vadodara,Gujarat,V03,clean,0.0,2025-05-03T08:00:00
ACC06D7B278,Union,prepaid,1409,Pune,Maharashtra,P04,clean,0.0,2022-10-23T08:00:00
ACCE23406C5,Canara,current,536,Bengaluru,Karnataka,B02,clean,0.0,2025-03-14T08:00:00
ACC3CBA69BE,HDFC,savings,416,Vadodara,Gujarat,V02,clean,0.0,2025-07-12T08:00:00
ACCE8950071,Axis,savings,522,Bengaluru,Karnataka,B01,clean,0.0,2025-03-28T08:00:00
ACC79A52AC0,Canara,savings,98,Surat,Gujarat,S03,clean,0.0,2026-05-26T08:00:00
ACCD7B3D5DB,BOB,prepaid,120,Mumbai,Maharashtra,M06,clean,0.0,2026-05-04T08:00:00
ACC01626367,SBI,savings,474,Mumbai,Maharashtra,M05,clean,0.0,2025-05-15T08:00:00
ACCFE0041DF,Yes Bank,current,1700,Pune,Maharashtra,P02,clean,0.0,2022-01-05T08:00:00
ACC4AB05C4A,ICICI,savings,648,Delhi,Delhi,D02,clean,0.0,2024-11-22T08:00:00
ACC895D33B5,SBI,savings,593,Bengaluru,Karnataka,B03,clean,0.0,2025-01-16T08:00:00
ACC5A328150,Kotak,prepaid,126,Bengaluru,Karnataka,B04,clean,0.0,2026-04-28T08:00:00
ACC10E37AA2,ICICI,current,866,Delhi,Delhi,D04,clean,0.0,2024-04-18T08:00:00
ACCC267208F,Union,prepaid,1575,Bengaluru,Karnataka,B02,clean,0.0,2022-05-10T08:00:00
ACC27D9B916,PNB,savings,491,Mumbai,Maharashtra,M07,clean,0.0,2025-04-28T08:00:00
ACC26ECBD31,BOB,prepaid,1181,Hyderabad,Telangana,H01,clean,0.0,2023-06-08T08:00:00
ACCA53DAD48,PNB,savings,527,Vadodara,Gujarat,V02,clean,0.0,2025-03-23T08:00:00
ACCCD581EEC,Canara,current,1918,Delhi,Delhi,D01,clean,0.0,2021-06-01T08:00:00
ACC492B59A7,Axis,savings,1513,Surat,Gujarat,S03,clean,0.0,2022-07-11T08:00:00
ACC5286DB5D,Yes Bank,savings,1409,Pune,Maharashtra,P04,clean,0.0,2022-10-23T08:00:00
ACC593AF3E2,Yes Bank,savings,1677,Surat,Gujarat,S01,clean,0.0,2022-01-28T08:00:00
ACCE463485B,Kotak,current,1810,Hyderabad,Telangana,H01,clean,0.0,2021-09-17T08:00:00
ACC405AAE28,Axis,savings,1949,Ahmedabad,Gujarat,A02,clean,0.0,2021-05-01T08:00:00
ACC060B997C,Yes Bank,savings,1454,Hyderabad,Telangana,H01,clean,0.0,2022-09-08T08:00:00
ACC269BC8CB,Kotak,current,1160,Bengaluru,Karnataka,B02,clean,0.0,2023-06-29T08:00:00
ACCBA244D0C,Kotak,current,1122,Bengaluru,Karnataka,B04,clean,0.0,2023-08-06T08:00:00
ACCD6DFE38A,Canara,prepaid,1080,Pune,Maharashtra,P03,clean,0.0,2023-09-17T08:00:00
ACCD8C484A6,Kotak,savings,991,Surat,Gujarat,S03,clean,0.0,2023-12-15T08:00:00
ACCFE10078F,SBI,savings,877,Delhi,Delhi,D03,clean,0.0,2024-04-07T08:00:00
ACCE738BBAC,Union,prepaid,564,Vadodara,Gujarat,V01,clean,0.0,2025-02-14T08:00:00
ACC06553C19,Kotak,savings,431,Pune,Maharashtra,P02,clean,0.0,2025-06-27T08:00:00
ACC053E5FE7,Union,current,1052,Bengaluru,Karnataka,B02,clean,0.0,2023-10-15T08:00:00
ACC856192CC,Canara,prepaid,1511,Pune,Maharashtra,P04,clean,0.0,2022-07-13T08:00:00
ACCFCF217D8,Kotak,savings,1658,Vadodara,Gujarat,V03,clean,0.0,2022-02-16T08:00:00
ACC3CF24602,Canara,savings,1149,Vadodara,Gujarat,V03,clean,0.0,2023-07-10T08:00:00
ACC96866341,HDFC,savings,99,Ahmedabad,Gujarat,A05,clean,0.0,2026-05-25T08:00:00
ACCF9E305B7,Axis,savings,311,Ahmedabad,Gujarat,A04,clean,0.0,2025-10-25T08:00:00
ACCBB540602,Union,prepaid,477,Vadodara,Gujarat,V01,clean,0.0,2025-05-12T08:00:00
ACCB4790E13,Yes Bank,prepaid,1295,Delhi,Delhi,D01,clean,0.0,2023-02-14T08:00:00
ACC23D424A7,Union,prepaid,43,Hyderabad,Telangana,H01,clean,0.0,2026-07-20T08:00:00
ACC78D162AE,PNB,current,1114,Ahmedabad,Gujarat,A01,clean,0.0,2023-08-14T08:00:00
ACCF13FDCBF,BOB,savings,1695,Ahmedabad,Gujarat,A05,clean,0.0,2022-01-10T08:00:00
ACC01D357B4,ICICI,savings,1103,Surat,Gujarat,S01,clean,0.0,2023-08-25T08:00:00
ACC93D93DF6,PNB,current,1108,Mumbai,Maharashtra,M05,clean,0.0,2023-08-20T08:00:00
ACCDD1EF1EA,Kotak,prepaid,191,Pune,Maharashtra,P04,clean,0.0,2026-02-22T08:00:00
ACCB53CDAA5,Axis,current,528,Hyderabad,Telangana,H03,clean,0.0,2025-03-22T08:00:00
ACC97B165F2,SBI,savings,1787,Surat,Gujarat,S03,clean,0.0,2021-10-10T08:00:00
ACCBD271CC5,Union,prepaid,802,Bengaluru,Karnataka,B04,clean,0.0,2024-06-21T08:00:00
ACC99F47467,ICICI,savings,1469,Ahmedabad,Gujarat,A01,clean,0.0,2022-08-24T08:00:00
ACC305E2630,Kotak,savings,1350,Hyderabad,Telangana,H02,clean,0.0,2022-12-21T08:00:00
ACCA587293D,Yes Bank,prepaid,462,Ahmedabad,Gujarat,A02,clean,0.0,2025-05-27T08:00:00
ACC97EFA7AF,HDFC,current,1922,Pune,Maharashtra,P01,clean,0.0,2021-05-28T08:00:00
ACC87F4957B,Kotak,savings,1932,Ahmedabad,Gujarat,A02,clean,0.0,2021-05-18T08:00:00
ACCF33E4D5A,BOB,savings,325,Mumbai,Maharashtra,M05,clean,0.0,2025-10-11T08:00:00
ACCF7FD27BF,Axis,prepaid,1184,Pune,Maharashtra,P02,clean,0.0,2023-06-05T08:00:00
ACCB1D3C425,ICICI,savings,1577,Delhi,Delhi,D04,clean,0.0,2022-05-08T08:00:00
ACC54D806F3,BOB,savings,230,Delhi,Delhi,D01,clean,0.0,2026-01-14T08:00:00
ACC6EA3DFE8,Yes Bank,prepaid,1269,Surat,Gujarat,S02,clean,0.0,2023-03-12T08:00:00
ACC8B5DB805,PNB,prepaid,1328,Delhi,Delhi,D01,clean,0.0,2023-01-12T08:00:00
ACC300E6B4D,Union,prepaid,758,Hyderabad,Telangana,H01,clean,0.0,2024-08-04T08:00:00
ACC9E9FBB93,Yes Bank,prepaid,1422,Bengaluru,Karnataka,B02,clean,0.0,2022-10-10T08:00:00
